88437335e9fffff,1.0
88437335e1fffff,1.0
88437335cdfffff,24.0
88437335c5fffff,61.0
884373345bfffff,35.0
8843733457fffff,1.0
8843733435fffff,1.0
8843733403fffff,15.0
8843732d0dfffff,1408.0
88437328d9fffff,40.0
88437328abfffff,1.0
884373288bfffff,1.0
88437322dbfffff,145.0
88437322a7fffff,11.0
88437321d9fffff,11.0
88437321a5fffff,1.0
8843732181fffff,1.0
8843732033fffff,1.0
88437166b7fffff,2.0
8843716691fffff,1.0
88437136cbfffff,7.0
88437136c1fffff,1.0
8843712f5dfffff,2.0
8843712f55fffff,218.0
8843712f51fffff,11.0
8843712f0bfffff,17.0
8843712f01fffff,1.0
8843712cd1fffff,16.0
8843712c3dfffff,101.0
8843712aedfffff,109.0
8843712a3bfffff,24.0
88437129c7fffff,175.0
88437129adfffff,1.0
88437125ddfffff,1.0
88437125c1fffff,1.0
88437124e5fffff,1.0
884371248dfffff,2.0
8843712487fffff,1.0
884371243dfffff,1.0
8843712439fffff,67.0
884371242bfffff,1.0
8843712407fffff,15.0
8843712403fffff,4.0
8843712401fffff,1.0
88437121e7fffff,1.0
88437121e5fffff,4.0
88436bdb63fffff,1.0
88436bdb55fffff,10.0
88436bdb3dfffff,5.0
88436bdb39fffff,2.0
88436bdb2bfffff,12.0
88436bdb29fffff,2.0
88436bdb27fffff,1.0
88436bdb25fffff,2.0
88436bdb23fffff,1.0
88436bdb21fffff,1.0
88436bdb1dfffff,2.0
88436bdb0dfffff,6.0
88436bdb07fffff,4.0
88436bdb05fffff,1.0
88436bdb03fffff,1.0
88436bdb01fffff,1.0
88436bd96dfffff,11.0
88436bd969fffff,1.0
88436bd965fffff,1.0
88436bd961fffff,1.0
88436bcdddfffff,45.0
88436bcddbfffff,82.0
88436bcdd9fffff,674.0
88436bcdd1fffff,49.0
88436bcdcdfffff,2.0
88436bcdcbfffff,18.0
88436bcdc9fffff,48.0
88436bcdc3fffff,4.0
88436bcdc1fffff,12.0
88436bcd6dfffff,14.0
88436bcd6bfffff,1.0
88436bcd69fffff,2.0
88436bcd67fffff,18.0
88436bcd65fffff,22.0
88436bcd61fffff,2.0
88436bcd5dfffff,10.0
88436bcd57fffff,14.0
88436bcd55fffff,52.0
88436bcd51fffff,1.0
88436bcd43fffff,22.0
88436bcd27fffff,1.0
88436bcd25fffff,2.0
88436bcd21fffff,1.0
88436bcd1dfffff,2.0
88436bcd1bfffff,2.0
88436bcd19fffff,71.0
88436bcd0dfffff,1.0
88436bcd0bfffff,37.0
88436bcd09fffff,18.0
88436bcd01fffff,7.0
88436bcce7fffff,32.0
88436bccbdfffff,33.0
88436bccbbfffff,23.0
88436bccb7fffff,85.0
88436bccb5fffff,5.0
88436bccb3fffff,13.0
