881eac976bfffff,13.0
881eac9769fffff,1.0
881eac9761fffff,2.0
881eac975dfffff,1.0
881eac975bfffff,1.0
881eac9757fffff,1.0
881eac9755fffff,28.0
881eac9753fffff,1.0
881eac9741fffff,1.0
881eac973dfffff,1.0
881eac973bfffff,20.0
881eac9739fffff,16.0
881eac9737fffff,1.0
881eac9733fffff,21.0
881eac972dfffff,1.0
881eac9725fffff,16.0
881eac9721fffff,1.0
881eac9711fffff,1.0
881eac970dfffff,1.0
881eac970bfffff,4.0
881eac9707fffff,37.0
881eac9705fffff,3.0
881eac9703fffff,21.0
881eac9701fffff,20.0
881eac96edfffff,110.0
881eac96ebfffff,22.0
881eac96e9fffff,100.0
881eac96e7fffff,82.0
881eac96e5fffff,131.0
881eac96e3fffff,33.0
881eac96e1fffff,78.0
881eac96dbfffff,10.0
881eac96d9fffff,56.0
881eac96d7fffff,479.0
881eac96d5fffff,63.0
881eac96d3fffff,2.0
881eac96cdfffff,58.0
881eac96cbfffff,196.0
881eac96c9fffff,72.0
881eac96c7fffff,33.0
881eac96c5fffff,39.0
881eac96c3fffff,163.0
881eac96c1fffff,68.0
881eac96bbfffff,7.0
881eac96b9fffff,586.0
881eac96b7fffff,79.0
881eac96b1fffff,3.0
881eac96adfffff,31.0
881eac96abfffff,201.0
881eac96a9fffff,215.0
881eac96a5fffff,25.0
881eac96a3fffff,76.0
881eac96a1fffff,147.0
881eac969dfffff,241.0
881eac9697fffff,49.0
881eac9695fffff,74.0
881eac9693fffff,11.0
881eac9691fffff,32.0
881eac968dfffff,20.0
881eac968bfffff,1602.0
881eac9689fffff,18.0
881eac9687fffff,699.0
881eac9685fffff,178.0
881eac9683fffff,1102.0
881eac9681fffff,719.0
881eac9669fffff,1.0
881eac9667fffff,1.0
881eac9665fffff,1.0
881eac9663fffff,1.0
881eac965dfffff,1.0
881eac9659fffff,1.0
881eac964bfffff,1.0
881eac9649fffff,1.0
881eac9643fffff,1.0
881eac9641fffff,1.0
881eac963bfffff,1.0
881eac9639fffff,1.0
881eac9633fffff,14.0
881eac9631fffff,6.0
881eac962bfffff,1.0
881eac9623fffff,1.0
881eac961bfffff,39.0
881eac9617fffff,59.0
881eac9613fffff,84.0
881eac9603fffff,2.0
881eac95edfffff,8.0
881eac95e5fffff,80.0
881eac95e1fffff,2.0
881eac95dbfffff,57.0
881eac95d3fffff,5.0
881eac95cdfffff,1.0
881eac95c1fffff,1.0
881eac95b7fffff,9.0
881eac95b5fffff,5.0
881eac95b3fffff,37.0
881eac95a7fffff,7.0
881eac95a3fffff,25.0
881eac95a1fffff,1.0
881eac959bfffff,1.0
881eac9585fffff,1.0
881eac956dfffff,1.0
881eac9569fffff,14.0
881eac9563fffff,1.0
881eac9561fffff,5.0
881eac955dfffff,23.0
881eac955bfffff,1.0
881eac9559fffff,1.0
881eac9557fffff,2.0
881eac9555fffff,37.0
881eac9551fffff,5.0
881eac9549fffff,1.0
881eac9547fffff,1.0
881eac9543fffff,67.0
881eac953bfffff,22.0
881eac9539fffff,20.0
881eac9533fffff,10.0
881eac9531fffff,1.0
881eac951dfffff,113.0
881eac9517fffff,1.0
881eac9515fffff,63.0
881eac950dfffff,2.0
881eac950bfffff,18.0
881eac9509fffff,27.0
881eac9503fffff,40.0
881eac9501fffff,18.0
881eac94edfffff,13.0
881eac94ebfffff,221.0
881eac94e9fffff,5.0
881eac94e7fffff,9.0
881eac94e5fffff,6.0
881eac94e1fffff,74.0
881eac94ddfffff,65.0
881eac94d9fffff,13.0
881eac94d7fffff,4.0
881eac94d5fffff,10.0
881eac94d1fffff,1.0
881eac94cdfffff,44.0
881eac94cbfffff,2.0
881eac94c7fffff,78.0
881eac94c5fffff,31.0
881eac94c3fffff,18.0
881eac94c1fffff,13.0
881eac94bdfffff,51.0
881eac94b9fffff,20.0
881eac94b5fffff,17.0
881eac94b1fffff,17.0
881eac94adfffff,1.0
881eac94abfffff,45.0
881eac94a9fffff,2.0
881eac94a7fffff,36.0
881eac94a5fffff,11.0
881eac94a3fffff,33.0
881eac94a1fffff,14.0
881eac948dfffff,2.0
881eac9489fffff,42.0
881eac9487fffff,36.0
881eac9485fffff,71.0
881eac9481fffff,44.0
881eac946dfffff,14.0
881eac9461fffff,1.0
881eac945bfffff,192.0
881eac9459fffff,56.0
881eac9457fffff,1.0
881eac9453fffff,35.0
881eac9451fffff,41.0
881eac9449fffff,1.0
881eac9433fffff,1.0
881eac9431fffff,1.0
881eac9425fffff,1.0
881eac941dfffff,37.0
881eac941bfffff,76.0
881eac9419fffff,97.0
881eac9417fffff,5.0
881eac9415fffff,38.0
881eac9413fffff,41.0
881eac9411fffff,109.0
881eac936bfffff,24.0
881eac935dfffff,1.0
881eac935bfffff,1.0
881eac9351fffff,2.0
881eac934dfffff,1.0
881eac9345fffff,11.0
881eac9343fffff,1.0
881eac9341fffff,2.0
881eac933dfffff,16.0
881eac9339fffff,7.0
881eac9333fffff,1.0
881eac9331fffff,1.0
881eac932dfffff,1.0
881eac9323fffff,1.0
881eac931dfffff,1.0
881eac931bfffff,2.0
881eac9313fffff,21.0
881eac9305fffff,7.0
881eac9301fffff,1.0
881eac92ebfffff,1.0
881eac92d9fffff,3.0
881eac92d7fffff,1.0
881eac92d5fffff,7.0
881eac92d1fffff,1.0
881eac92cdfffff,20.0
881eac92c9fffff,85.0
881eac92c7fffff,15.0
881eac92c1fffff,38.0
881eac92bdfffff,1.0
881eac92b5fffff,11.0
881eac92a9fffff,1.0
881eac92a5fffff,1.0
881eac92a3fffff,1.0
881eac929bfffff,1.0
881eac9297fffff,1.0
881eac9293fffff,3.0
881eac928dfffff,5.0
881eac9289fffff,30.0
881eac9285fffff,1.0
881eac9283fffff,1.0
881eac9267fffff,7.0
881eac9263fffff,92.0
881eac9261fffff,10.0
881eac9259fffff,1.0
881eac9257fffff,8.0
881eac9253fffff,56.0
881eac9251fffff,30.0
881eac923bfffff,8.0
881eac9239fffff,2.0
881eac9235fffff,1.0
881eac9229fffff,7.0
881eac9227fffff,117.0
881eac9225fffff,1.0
881eac9221fffff,11.0
881eac921bfffff,2.0
881eac9219fffff,39.0
881eac920dfffff,3.0
881eac9207fffff,101.0
881eac9205fffff,37.0
881eac9203fffff,1.0
881eac9201fffff,19.0
881eac91edfffff,14.0
881eac91e9fffff,122.0
881eac91cdfffff,10.0
881eac91c9fffff,1.0
881eac91c5fffff,50.0
881eac9169fffff,11.0
881eac9167fffff,1.0
881eac9163fffff,156.0
881eac9161fffff,3.0
881eac9159fffff,12.0
881eac9157fffff,1.0
881eac914dfffff,5.0
