885e5da6edfffff,1.0
885e5da6ebfffff,28.0
885e5da6e3fffff,20.0
885e5da6e1fffff,3.0
885e5da6bdfffff,19.0
885e5da6bbfffff,56.0
885e5da6b9fffff,42.0
885e5da6b7fffff,50.0
885e5da6b5fffff,9.0
885e5da6b3fffff,11.0
885e5da6b1fffff,1.0
885e5da6abfffff,20.0
885e5da6a9fffff,1.0
885e5da6a7fffff,16.0
885e5da6a3fffff,3.0
885e5da68dfffff,15.0
885e5da687fffff,31.0
885e5da685fffff,125.0
885e5da683fffff,26.0
885e5da681fffff,32.0
885e5da5d3fffff,3.0
885e5da5cbfffff,1.0
885e5da59bfffff,1.0
885e5da4edfffff,5.0
885e5da4ebfffff,2.0
885e5da4e9fffff,7.0
885e5da4ddfffff,3.0
885e5da4dbfffff,19.0
885e5da4d9fffff,18.0
885e5da4d7fffff,76.0
885e5da4d3fffff,221.0
885e5da4d1fffff,77.0
885e5da4cdfffff,15.0
885e5da4cbfffff,6.0
885e5da4c9fffff,12.0
885e5da4c7fffff,2.0
885e5da4c5fffff,7.0
885e5da4c1fffff,14.0
885e5da4bbfffff,10.0
885e5da4b7fffff,170.0
885e5da4b5fffff,100.0
885e5da4b3fffff,222.0
885e5da4b1fffff,23.0
885e5da4a7fffff,1.0
885e5da4a5fffff,3.0
885e5da49dfffff,1.0
885e5da49bfffff,114.0
885e5da499fffff,155.0
885e5da497fffff,35.0
885e5da493fffff,116.0
885e5da491fffff,64.0
885e5da43dfffff,2.0
885e5da437fffff,1.0
885e5da433fffff,3.0
885e5da431fffff,2.0
885e5da413fffff,8.0
885e5da407fffff,12.0
885e4ada5dfffff,234.0
885e4ada5bfffff,200.0
885e4ada59fffff,185.0
885e4ada57fffff,66.0
885e4ada55fffff,75.0
885e4ada53fffff,93.0
885e4ada51fffff,151.0
885e4ada4dfffff,1.0
885e4ada4bfffff,143.0
885e4ada43fffff,118.0
885e4ada1bfffff,2.0
885e4ada19fffff,2.0
885e4ada11fffff,3.0
885e4ada09fffff,403.0
885e4ad36dfffff,7.0
885e4ad365fffff,1.0
885e4ad16dfffff,105.0
885e4ad169fffff,211.0
885e4ad167fffff,287.0
885e4ad165fffff,278.0
885e4ad161fffff,71.0
885e4ad12dfffff,215.0
885e4ad125fffff,43.0
