88c01eb02dfffff,26.0
8899a48d3bfffff,3.0
8899a48d39fffff,3.0
8899a488bbfffff,2.0
8899a488b7fffff,3.0
8899a488b3fffff,13.0
8899a488b1fffff,4.0
8899a412edfffff,9.0
8899a412ebfffff,7.0
8899a412e9fffff,36.0
8899a412e5fffff,5.0
8899a412e1fffff,76.0
8899a412cdfffff,1.0
8899a412c7fffff,1.0
8899a412c5fffff,54.0
8899a4129bfffff,4.0
8899a41299fffff,3.0
8899a41289fffff,9.0
8899a41281fffff,1.0
8899a41259fffff,3.0
8899a4123dfffff,3.0
8899a41239fffff,23.0
8899a4122bfffff,1.0
8899a41221fffff,56.0
8899a41215fffff,1.0
8899a41213fffff,16.0
8899a4120bfffff,1.0
8899a41207fffff,1.0
8899a4105dfffff,2.0
8899a41059fffff,4.0
8899a41055fffff,4.0
8899a41053fffff,1.0
8899a41051fffff,1.0
8899a4104bfffff,53.0
8899a41049fffff,32.0
8899a41043fffff,22.0
8899a41041fffff,125.0
8899a4101dfffff,1.0
8899a4100bfffff,10.0
8899a41009fffff,31.0
8899a41001fffff,62.0
88980a9737fffff,103.0
88980a9735fffff,1.0
88980a95edfffff,3.0
88980a95ebfffff,75.0
88980a95e9fffff,20.0
88980a95e7fffff,2.0
88980a95e5fffff,6.0
88980a95e3fffff,24.0
88980a95e1fffff,1.0
88980a95d9fffff,4.0
88980a95cdfffff,5.0
88980a95cbfffff,1.0
88980a95c9fffff,48.0
88980a95c7fffff,109.0
88980a95c5fffff,16.0
88980a95a9fffff,2.0
88980a958dfffff,148.0
88980a9589fffff,18.0
88980a9585fffff,1.0
88980a9563fffff,2.0
88980a9561fffff,1.0
88980a955dfffff,246.0
88980a955bfffff,1.0
88980a9559fffff,9.0
88980a9557fffff,119.0
88980a9555fffff,420.0
88980a9551fffff,5.0
88980a954bfffff,267.0
88980a9547fffff,17.0
88980a9543fffff,407.0
88980a9541fffff,1.0
88980a953dfffff,8.0
88980a953bfffff,2.0
88980a9539fffff,25.0
88980a9537fffff,14.0
88980a9533fffff,32.0
88980a9531fffff,2.0
88980a952dfffff,8.0
88980a952bfffff,47.0
88980a9529fffff,101.0
88980a9527fffff,11.0
88980a9525fffff,23.0
88980a9523fffff,1.0
88980a9521fffff,7.0
88980a951dfffff,68.0
88980a951bfffff,63.0
88980a9519fffff,24.0
88980a9517fffff,16.0
88980a9515fffff,9.0
88980a9513fffff,21.0
88980a9511fffff,38.0
88980a950dfffff,59.0
88980a950bfffff,78.0
88980a9509fffff,332.0
88980a9507fffff,58.0
88980a9505fffff,52.0
88980a9503fffff,31.0
88980a9501fffff,296.0
88980a9463fffff,1.0
88980a943dfffff,7.0
88980a9439fffff,2.0
88980a9435fffff,13.0
88980a9433fffff,2.0
88980a9431fffff,16.0
88980a942dfffff,20.0
88980a9427fffff,410.0
88980a9425fffff,88.0
88980a9423fffff,23.0
88980a9421fffff,8.0
88980a82edfffff,14.0
88980a82ebfffff,3.0
88980a82e9fffff,19.0
88980a82e5fffff,1.0
88980a82e3fffff,4.0
88980a82e1fffff,6.0
88980a82ddfffff,7.0
88980a82dbfffff,6.0
88980a82d9fffff,51.0
88980a82d5fffff,12.0
88980a82d1fffff,2.0
88980a82cdfffff,10.0
88980a82cbfffff,3.0
88980a82c9fffff,2.0
88980a82c5fffff,7.0
88980a82c1fffff,2.0
88980a82a9fffff,22.0
88980a8237fffff,33.0
88980a8233fffff,1.0
88980a821bfffff,1.0
88980a8217fffff,4.0
88980a8213fffff,26.0
