885f5d79b3fffff,1.0
885f5d6b6bfffff,399.0
885f5d6b69fffff,180.0
885f5d6b63fffff,1.0
885f5d6b5dfffff,3.0
885f5d6b5bfffff,11.0
885f5d6b55fffff,11.0
885f5d6b51fffff,6.0
885f5d6b4bfffff,33.0
885f5d6b49fffff,1.0
885f5d6b47fffff,99.0
885f5d6b45fffff,66.0
885f5d6b43fffff,15.0
885f5d6b3bfffff,265.0
885f5d6b39fffff,48.0
885f5d6b37fffff,179.0
885f5d6b35fffff,22.0
885f5d6b33fffff,541.0
885f5d6b31fffff,61.0
885f5d6b27fffff,1.0
885f5d6b25fffff,3.0
885f5d6b17fffff,41.0
885f5d6b15fffff,95.0
885f5d6b13fffff,88.0
885f5d6b0dfffff,144.0
885f5d6b09fffff,2.0
885f5d6b07fffff,22.0
885f5d6b03fffff,59.0
885f5d6b01fffff,102.0
885f5d6aedfffff,1.0
885f5d6ae3fffff,2.0
885f5d6addfffff,132.0
885f5d6ad9fffff,485.0
885f5d6ad5fffff,63.0
885f5d6acdfffff,1.0
885f5d6ac9fffff,109.0
885f5d6ac7fffff,8.0
885f5d6ac5fffff,29.0
885f5d6ac3fffff,11.0
885f5d6a8dfffff,17.0
885f5d6a89fffff,290.0
885f5d6a6bfffff,11.0
885f5d6a69fffff,136.0
885f5d6a67fffff,30.0
885f5d6a63fffff,91.0
885f5d6a61fffff,1.0
885f5d6a5bfffff,4.0
885f5d6a53fffff,11.0
885f5d6a51fffff,1.0
885f5d6a3dfffff,91.0
885f5d6a3bfffff,70.0
885f5d6a37fffff,136.0
885f5d6a35fffff,99.0
885f5d6a31fffff,10.0
885f5d6a2dfffff,11.0
885f5d6a2bfffff,19.0
885f5d6a29fffff,95.0
885f5d6a23fffff,8.0
885f5d6a1bfffff,11.0
885f5d6a19fffff,11.0
885f5d6a17fffff,161.0
885f5d6a13fffff,22.0
885f5d696dfffff,9.0
885f5d696bfffff,309.0
885f5d6969fffff,492.0
885f5d6967fffff,708.0
885f5d6965fffff,5.0
885f5d6963fffff,250.0
885f5d6961fffff,104.0
885f5d695dfffff,1546.0
885f5d695bfffff,1192.0
885f5d6959fffff,530.0
885f5d6957fffff,1436.0
885f5d6955fffff,320.0
885f5d6953fffff,826.0
885f5d6951fffff,1547.0
885f5d694dfffff,1.0
885f5d694bfffff,940.0
885f5d6949fffff,7.0
885f5d6947fffff,650.0
885f5d6945fffff,404.0
885f5d6943fffff,1052.0
885f5d6941fffff,232.0
885f5d692dfffff,1186.0
885f5d692bfffff,38.0
885f5d6929fffff,202.0
885f5d6927fffff,8.0
885f5d6925fffff,542.0
885f5d6923fffff,4.0
885f5d6921fffff,4.0
885f5d690dfffff,707.0
885f5d690bfffff,1066.0
885f5d6909fffff,983.0
885f5d6907fffff,19.0
885f5d6905fffff,30.0
885f5d6903fffff,1219.0
885f5d6901fffff,956.0
885f5d686dfffff,531.0
885f5d686bfffff,1.0
885f5d6869fffff,422.0
885f5d6867fffff,1176.0
885f5d6865fffff,987.0
885f5d6863fffff,40.0
885f5d6861fffff,347.0
885f5d685dfffff,2.0
885f5d685bfffff,1.0
885f5d6859fffff,2.0
885f5d684dfffff,103.0
885f5d684bfffff,11.0
885f5d6849fffff,323.0
885f5d6847fffff,33.0
885f5d6845fffff,111.0
885f5d6843fffff,1.0
885f5d6841fffff,29.0
885f5d682dfffff,240.0
885f5d6829fffff,5.0
885f5d680dfffff,48.0
885f5d6809fffff,4.0
885f5d62edfffff,1.0
885f5d62e9fffff,6.0
885f5d62e5fffff,22.0
885f5d62e3fffff,4.0
885f5d62e1fffff,11.0
885f5d62d5fffff,40.0
885f5d62c7fffff,88.0
885f5d62c5fffff,14.0
885f5d62c3fffff,4.0
885f5d62a5fffff,154.0
885f5d6237fffff,1.0
885f5d61e9fffff,1.0
